# Date Transact. No. Buyer Seller Qty. Rate Amount
920 2024/03/13 2024031301005299 89 34 10 1,662.00 16,620.00
921 2024/03/13 2024031301005293 52 34 20 1,662.00 33,240.00
922 2024/03/13 2024031301005271 38 34 90 1,662.00 149,580.00
923 2024/03/13 2024031301005513 52 29 14 1,664.00 23,296.00
924 2024/03/13 2024031301005443 10 41 26 1,660.10 43,162.60
925 2024/03/13 2024031301005442 10 41 24 1,660.10 39,842.40
926 2024/03/13 2024031301005437 16 14 20 1,662.60 33,252.00
927 2024/03/13 2024031301005389 10 45 11 1,660.10 18,261.10
928 2024/03/13 2024031301005383 44 35 11 1,662.00 18,282.00
929 2024/03/13 2024031301005742 14 26 20 1,664.00 33,280.00
930 2024/03/13 2024031301005704 13 29 10 1,664.00 16,640.00
931 2024/03/13 2024031301005703 48 40 25 1,663.00 41,575.00
932 2024/03/13 2024031301005699 48 6 35 1,663.00 58,205.00
933 2024/03/13 2024031301005570 13 29 20 1,664.00 33,280.00
934 2024/03/13 2024031301005518 59 34 1 1,664.00 1,664.00
935 2024/03/13 2024031301005879 57 44 30 1,665.00 49,950.00
936 2024/03/13 2024031301005859 34 44 364 1,665.00 606,060.00
937 2024/03/13 2024031301005858 34 5 41 1,665.00 68,265.00
938 2024/03/13 2024031301005857 34 47 50 1,664.90 83,245.00
939 2024/03/13 2024031301005856 34 14 45 1,664.90 74,920.50
940 2024/03/13 2024031301005752 38 26 30 1,664.00 49,920.00
941 2024/03/13 2024031301005996 49 58 24 1,665.00 39,960.00
942 2024/03/13 2024031301005995 49 49 10 1,665.00 16,650.00
943 2024/03/13 2024031301005994 49 44 42 1,665.00 69,930.00
944 2024/03/13 2024031301005982 13 44 100 1,665.00 166,500.00
945 2024/03/13 2024031301005980 58 44 70 1,665.00 116,550.00
946 2024/03/13 2024031301005888 44 44 50 1,665.00 83,250.00
947 2024/03/13 2024031301006134 57 26 50 1,667.00 83,350.00
948 2024/03/13 2024031301006054 25 26 50 1,667.00 83,350.00
949 2024/03/13 2024031301006053 25 1 50 1,666.90 83,345.00
950 2024/03/13 2024031301006050 55 48 10 1,665.00 16,650.00
951 2024/03/13 2024031301006002 55 44 10 1,665.00 16,650.00
952 2024/03/13 2024031301005997 49 1 20 1,665.00 33,300.00
953 2024/03/13 2024031301006211 44 62 15 1,669.00 25,035.00
954 2024/03/13 2024031301006210 44 58 10 1,669.00 16,690.00
955 2024/03/13 2024031301006192 37 49 20 1,667.00 33,340.00
956 2024/03/13 2024031301006191 10 49 30 1,667.00 50,010.00
957 2024/03/13 2024031301006187 10 45 20 1,667.00 33,340.00
958 2024/03/13 2024031301006174 34 43 10 1,668.90 16,689.00
959 2024/03/13 2024031301006274 57 47 100 1,670.00 167,000.00
960 2024/03/13 2024031301006273 57 45 10 1,670.00 16,700.00
961 2024/03/13 2024031301006272 57 1 50 1,669.90 83,495.00
962 2024/03/13 2024031301006271 57 62 55 1,669.00 91,795.00
963 2024/03/13 2024031301006270 57 38 35 1,668.90 58,411.50
964 2024/03/13 2024031301006224 10 62 30 1,669.00 50,070.00
965 2024/03/13 2024031301006280 57 22 50 1,670.00 83,500.00
966 2024/03/13 2024031301006279 57 38 50 1,670.00 83,500.00
967 2024/03/13 2024031301006278 57 1 10 1,670.00 16,700.00
968 2024/03/13 2024031301006277 57 75 50 1,670.00 83,500.00
969 2024/03/13 2024031301006276 57 54 50 1,670.00 83,500.00
970 2024/03/13 2024031301006275 57 49 15 1,670.00 25,050.00
971 2024/03/13 2024031301006337 57 22 5 1,670.00 8,350.00
972 2024/03/13 2024031301006336 13 22 100 1,670.00 167,000.00
973 2024/03/13 2024031301006306 10 22 24 1,670.00 40,080.00
974 2024/03/13 2024031301006303 62 10 14 1,668.00 23,352.00
975 2024/03/13 2024031301006282 57 36 10 1,670.00 16,700.00
976 2024/03/13 2024031301006281 57 34 10 1,670.00 16,700.00
977 2024/03/13 2024031301006447 36 45 30 1,670.00 50,100.00
978 2024/03/13 2024031301006446 34 45 17 1,670.00 28,390.00
979 2024/03/13 2024031301006382 34 67 10 1,670.00 16,700.00
980 2024/03/13 2024031301006370 34 42 25 1,670.00 41,750.00
981 2024/03/13 2024031301006369 34 35 18 1,670.00 30,060.00
982 2024/03/13 2024031301006365 58 32 10 1,669.00 16,690.00
983 2024/03/13 2024031301006472 41 57 20 1,670.00 33,400.00
984 2024/03/13 2024031301006469 51 57 49 1,670.00 81,830.00
985 2024/03/13 2024031301006461 51 54 40 1,670.00 66,800.00
986 2024/03/13 2024031301006460 22 54 50 1,670.00 83,500.00
987 2024/03/13 2024031301006459 21 54 10 1,671.00 16,710.00
988 2024/03/13 2024031301006450 21 38 10 1,671.00 16,710.00
989 2024/03/13 2024031301006568 7 57 24 1,670.00 40,080.00
990 2024/03/13 2024031301006560 25 57 25 1,670.00 41,750.00
991 2024/03/13 2024031301006547 32 57 20 1,670.00 33,400.00
992 2024/03/13 2024031301006514 32 57 20 1,670.00 33,400.00
993 2024/03/13 2024031301006511 26 57 10 1,670.00 16,700.00
994 2024/03/13 2024031301006491 42 57 20 1,670.00 33,400.00
995 2024/03/13 2024031301006642 36 53 100 1,665.10 166,510.00
996 2024/03/13 2024031301006641 37 53 30 1,667.00 50,010.00
997 2024/03/13 2024031301006640 58 53 27 1,669.00 45,063.00
998 2024/03/13 2024031301006608 58 58 23 1,669.00 38,387.00
999 2024/03/13 2024031301006607 62 25 32 1,670.00 53,440.00
1000 2024/03/13 2024031301006592 19 57 12 1,670.00 20,040.00
1001 2024/03/13 2024031301005017 46 45 10 1,662.00 16,620.00
1002 2024/03/13 2024031301005014 53 34 7 1,650.00 11,550.00
1003 2024/03/13 2024031301005011 38 21 30 1,658.00 49,740.00
1004 2024/03/13 2024031301005010 59 21 87 1,659.00 144,333.00
1005 2024/03/13 2024031301005009 36 21 83 1,660.00 137,780.00
1006 2024/03/13 2024031301004979 59 58 13 1,659.00 21,567.00
1007 2024/03/13 2024031301003636 62 14 91 1,627.00 148,057.00
1008 2024/03/13 2024031301003635 42 14 74 1,627.10 120,405.40
1009 2024/03/13 2024031301003630 42 49 30 1,627.10 48,813.00
1010 2024/03/13 2024031301003609 25 62 20 1,630.00 32,600.00
1011 2024/03/13 2024031301003812 13 53 50 1,632.00 81,600.00
1012 2024/03/13 2024031301003799 32 53 10 1,632.00 16,320.00
1013 2024/03/13 2024031301003781 62 50 50 1,631.00 81,550.00
1014 2024/03/13 2024031301003663 16 4 25 1,630.00 40,750.00
1015 2024/03/13 2024031301003639 48 62 46 1,630.00 74,980.00
1016 2024/03/13 2024031301003637 62 58 9 1,627.00 14,643.00
1017 2024/03/13 2024031301003839 47 34 260 1,640.00 426,400.00
1018 2024/03/13 2024031301003838 47 5 50 1,640.00 82,000.00
1019 2024/03/13 2024031301003837 47 47 100 1,640.00 164,000.00
1020 2024/03/13 2024031301003836 47 49 79 1,640.00 129,560.00
1021 2024/03/13 2024031301003835 47 58 44 1,635.00 71,940.00
1022 2024/03/13 2024031301003828 45 53 10 1,632.00 16,320.00
1023 2024/03/13 2024031301003993 26 58 80 1,644.50 131,560.00
1024 2024/03/13 2024031301003992 26 49 20 1,644.00 32,880.00
1025 2024/03/13 2024031301003888 58 56 10 1,640.00 16,400.00
1026 2024/03/13 2024031301003887 5 56 50 1,640.00 82,000.00
1027 2024/03/13 2024031301003841 47 56 17 1,640.00 27,880.00
1028 2024/03/13 2024031301003840 47 6 50 1,640.00 82,000.00
1029 2024/03/13 2024031301004094 19 25 100 1,645.00 164,500.00
1030 2024/03/13 2024031301004083 3 25 10 1,645.00 16,450.00
1031 2024/03/13 2024031301004061 56 33 10 1,644.50 16,445.00
1032 2024/03/13 2024031301004034 56 58 20 1,644.50 32,890.00
1033 2024/03/13 2024031301004002 57 57 12 1,644.00 19,728.00
1034 2024/03/13 2024031301004001 57 58 50 1,644.50 82,225.00
1035 2024/03/13 2024031301004113 17 22 352 1,650.00 580,800.00
1036 2024/03/13 2024031301004112 17 50 10 1,650.00 16,500.00
1037 2024/03/13 2024031301004111 17 40 50 1,646.00 82,300.00
1038 2024/03/13 2024031301004107 50 58 30 1,645.00 49,350.00
1039 2024/03/13 2024031301004106 50 25 10 1,645.00 16,450.00
1040 2024/03/13 2024031301004098 45 25 10 1,645.00 16,450.00
1041 2024/03/13 2024031301004119 17 58 54 1,650.00 89,100.00
1042 2024/03/13 2024031301004118 17 80 100 1,650.00 165,000.00
1043 2024/03/13 2024031301004117 17 36 10 1,650.00 16,500.00
1044 2024/03/13 2024031301004116 17 38 10 1,650.00 16,500.00
1045 2024/03/13 2024031301004115 17 57 10 1,650.00 16,500.00
1046 2024/03/13 2024031301004114 17 28 88 1,650.00 145,200.00
1047 2024/03/13 2024031301004366 49 42 15 1,650.00 24,750.00
1048 2024/03/13 2024031301004281 52 58 100 1,650.00 165,000.00
1049 2024/03/13 2024031301004211 54 38 7 1,645.00 11,515.00
1050 2024/03/13 2024031301004138 50 57 20 1,645.00 32,900.00
1051 2024/03/13 2024031301004121 17 17 36 1,650.00 59,400.00
1052 2024/03/13 2024031301004120 17 36 80 1,650.00 132,000.00
1053 2024/03/13 2024031301004397 34 42 10 1,655.00 16,550.00
1054 2024/03/13 2024031301004385 48 1 60 1,645.00 98,700.00
1055 2024/03/13 2024031301004384 14 1 50 1,645.00 82,250.00
1056 2024/03/13 2024031301004383 50 1 40 1,645.00 65,800.00
1057 2024/03/13 2024031301004382 5 1 10 1,646.00 16,460.00
1058 2024/03/13 2024031301004381 32 1 10 1,647.00 16,470.00
1059 2024/03/13 2024031301004484 59 57 28 1,655.00 46,340.00
1060 2024/03/13 2024031301004447 59 36 10 1,655.00 16,550.00
1061 2024/03/13 2024031301004446 59 13 10 1,655.00 16,550.00
1062 2024/03/13 2024031301004445 59 52 30 1,655.00 49,650.00
1063 2024/03/13 2024031301004444 59 16 101 1,655.00 167,155.00
1064 2024/03/13 2024031301004443 59 6 10 1,654.00 16,540.00
1065 2024/03/13 2024031301004595 44 45 50 1,655.00 82,750.00
1066 2024/03/13 2024031301004584 58 25 30 1,655.00 49,650.00
1067 2024/03/13 2024031301004558 32 14 40 1,656.00 66,240.00
1068 2024/03/13 2024031301004536 59 1 10 1,655.00 16,550.00
1069 2024/03/13 2024031301004534 83 14 60 1,656.00 99,360.00
1070 2024/03/13 2024031301004533 83 59 90 1,655.10 148,959.00
1071 2024/03/13 2024031301004793 57 34 101 1,659.00 167,559.00
1072 2024/03/13 2024031301004792 57 29 100 1,658.00 165,800.00
1073 2024/03/13 2024031301004791 57 62 20 1,658.00 33,160.00
1074 2024/03/13 2024031301004668 45 62 80 1,658.00 132,640.00
1075 2024/03/13 2024031301004667 45 32 10 1,657.00 16,570.00
1076 2024/03/13 2024031301004641 83 58 18 1,656.00 29,808.00
1077 2024/03/13 2024031301004800 33 39 10 1,657.00 16,570.00
1078 2024/03/13 2024031301004798 57 67 79 1,660.00 131,140.00
1079 2024/03/13 2024031301004797 57 45 10 1,660.00 16,600.00
1080 2024/03/13 2024031301004796 57 36 130 1,659.50 215,735.00
1081 2024/03/13 2024031301004795 57 46 10 1,659.50 16,595.00
1082 2024/03/13 2024031301004794 57 11 50 1,659.00 82,950.00
1083 2024/03/13 2024031301004854 56 36 61 1,660.00 101,260.00
1084 2024/03/13 2024031301004834 83 36 139 1,660.00 230,740.00
1085 2024/03/13 2024031301004833 83 51 10 1,660.00 16,600.00
1086 2024/03/13 2024031301004832 83 67 51 1,660.00 84,660.00
1087 2024/03/13 2024031301004802 58 39 10 1,657.00 16,570.00
1088 2024/03/13 2024031301004801 22 39 40 1,657.00 66,280.00
1089 2024/03/13 2024031301004945 52 48 36 1,660.00 59,760.00
1090 2024/03/13 2024031301004921 49 48 64 1,660.00 106,240.00
1091 2024/03/13 2024031301004920 49 74 20 1,660.00 33,200.00
1092 2024/03/13 2024031301004919 49 42 20 1,660.00 33,200.00
1093 2024/03/13 2024031301004918 49 34 136 1,660.00 225,760.00
1094 2024/03/13 2024031301004917 49 67 10 1,659.90 16,599.00
1095 2024/03/13 2024031301004978 58 58 10 1,660.00 16,600.00
1096 2024/03/13 2024031301004977 83 58 12 1,660.00 19,920.00
1097 2024/03/13 2024031301004964 83 52 100 1,660.00 166,000.00
1098 2024/03/13 2024031301004963 83 36 10 1,660.00 16,600.00
1099 2024/03/13 2024031301004962 83 57 10 1,660.00 16,600.00
1100 2024/03/13 2024031301004946 52 58 10 1,660.00 16,600.00
